Id,MSSubClass,MSZoning,LotShape,Utilities,LotConfig,Neighborhood,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade,StreetAlley,LandSlopeContour,LotCondition,BsmtFinType,BsmtGrade,ExterGrade
70,50,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,3.0,1304,2.0,4.0,1.0,4.0,1304,0,2287,2,0,3,1,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,225000,53,53.0,53,603,0.0,3,21,114,5.5,1.5,1.5,2.0,3.0,3.0,3.0
71,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,2223,1.0,0.0,1.0,4.0,2223,0,2223,2,0,3,1,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,244000,34,34.0,34,1880,1.0,4,300,0,6.5,1.5,1.5,2.0,2.5,2.5,2.5
72,20,3.0,3.0,0.0,0.0,11.0,0.0,2.0,1.0,1.0,6.0,10.0,3.0,1.0,3.0,845,1.0,4.0,1.0,4.0,845,0,845,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,129500,25,20.0,1,565,1.0,1,0,0,5.0,1.5,1.5,2.0,2.5,3.0,3.5
73,60,3.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,832,1.0,2.0,1.0,4.0,885,0,1718,2,1,3,1,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,185000,11,11.0,11,0,0.0,3,94,291,6.0,1.5,1.5,2.0,5.0,2.5,3.5
74,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,1.0,3.0,1086,1.0,2.0,1.0,4.0,1086,0,1086,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,0,8.0,4.0,144900,56,21.0,7,682,1.0,2,0,0,6.0,1.5,1.5,2.0,0.5,3.0,3.5
75,50,4.0,3.0,0.0,0.0,17.0,0.0,5.0,2.0,1.0,12.0,13.0,3.0,1.0,3.0,840,1.0,2.0,0.0,4.0,840,0,1605,2,0,3,2,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,107400,95,95.0,60,0,0.0,3,0,202,4.5,1.5,1.5,2.0,5.0,2.0,2.0
76,180,4.0,3.0,0.0,4.0,10.0,3.0,7.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,462,1.0,4.0,1.0,4.0,526,0,988,1,0,2,1,3.0,6.0,5.0,3.0,2.0,4.0,4.0,2.0,1.0,0,8.0,4.0,91000,36,36.0,36,462,1.0,2,221,0,4.5,1.5,1.5,2.0,3.5,2.5,3.5
77,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,1.0,3.0,952,1.0,0.0,1.0,0.0,952,0,952,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,135750,52,52.0,52,228,0.0,1,0,0,5.5,1.5,1.5,2.0,2.5,3.0,3.5
78,50,4.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,672,1.0,4.0,1.0,4.0,1072,0,1285,1,0,2,1,3.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,127000,60,60.0,7,377,1.0,3,0,0,5.0,1.5,1.5,2.0,1.5,3.0,3.5
79,90,3.0,3.0,0.0,4.0,19.0,2.0,2.0,3.0,1.0,6.0,6.0,3.0,1.0,3.0,1768,1.0,4.0,0.0,4.0,1768,0,1768,2,0,4,2,3.0,6.0,5.0,6.0,3.0,5.0,5.0,2.0,4.0,0,8.0,4.0,136500,42,30.0,42,0,0.0,2,0,0,4.5,1.5,1.5,2.0,5.0,3.0,3.5
80,50,4.0,3.0,0.0,0.0,17.0,0.0,5.0,1.0,1.0,13.0,14.0,3.0,2.0,3.0,440,1.0,2.0,1.0,4.0,682,0,1230,1,1,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,110000,99,43.0,28,0,0.0,2,74,128,5.5,0.5,1.5,2.0,5.0,3.0,3.5
81,60,3.0,3.0,0.0,0.0,12.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,1.0,3.0,896,1.0,4.0,1.0,4.0,1182,0,2142,2,1,4,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,193500,41,41.0,41,448,0.0,3,72,252,6.0,1.5,1.5,2.0,4.5,2.5,2.5
82,120,4.0,3.0,0.0,2.0,11.0,4.0,2.0,3.0,1.0,12.0,13.0,1.0,2.0,3.0,1237,1.0,0.0,1.0,4.0,1337,0,1337,2,0,2,1,3.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,153500,8,8.0,8,1201,1.0,2,199,0,5.5,1.5,1.5,2.0,3.5,0.5,2.5
83,20,3.0,3.0,0.0,4.0,21.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,2.0,3.0,1563,1.0,0.0,1.0,4.0,1563,0,1563,2,0,3,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,245000,1,1.0,1,33,0.0,2,243,0,6.5,1.5,1.5,2.0,3.5,2.5,3.5
84,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,0.0,1.0,3.0,1065,1.0,2.0,1.0,4.0,1065,0,1065,1,1,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,0.0,4.0,126500,47,33.0,47,0,0.0,2,74,0,5.0,1.5,1.5,2.0,5.0,3.0,3.5
85,80,3.0,0.0,0.0,4.0,8.0,0.0,7.0,1.0,1.0,6.0,6.0,1.0,2.0,3.0,384,1.0,2.0,1.0,4.0,804,0,1474,2,1,3,1,3.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,700,8.0,4.0,168500,14,14.0,13,0,0.0,3,192,0,6.0,1.5,1.5,2.0,5.0,2.5,3.5
86,60,3.0,3.0,0.0,0.0,15.0,0.0,5.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,1288,1.0,0.0,1.0,4.0,1301,0,2417,2,1,4,1,2.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,260000,15,15.0,14,0,0.0,4,209,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
87,60,3.0,1.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,684,1.0,0.0,1.0,4.0,684,0,1560,2,1,3,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,174000,4,4.0,4,0,0.0,2,138,0,5.5,1.5,1.5,2.0,5.0,2.5,3.0
88,160,1.0,3.0,0.0,0.0,21.0,4.0,5.0,1.0,1.0,12.0,13.0,2.0,2.0,0.0,612,1.0,0.0,1.0,4.0,612,0,1224,2,1,2,1,2.0,6.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,164500,0,0.0,0,0,0.0,1,234,0,5.5,1.0,1.5,2.0,5.0,2.5,3.0
89,50,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,1.0,9.0,10.0,3.0,1.0,3.0,1013,1.0,4.0,0.0,4.0,1013,513,1526,1,0,2,1,1.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,2.0,0,3.0,0.0,85000,94,29.0,27,0,0.0,3,0,156,2.5,1.5,1.5,1.0,5.0,1.5,1.0
90,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,990,1.0,0.0,1.0,4.0,990,0,990,1,0,3,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,2.0,4.0,0,8.0,4.0,123600,13,27.0,12,588,1.0,1,0,0,4.5,1.5,1.5,2.0,3.5,2.5,3.5
91,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,3.0,14.0,3.0,3.0,4.0,0,1.0,4.0,1.0,0.0,1040,0,1040,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,109900,56,56.0,56,0,0.0,1,29,0,4.5,1.5,1.5,2.0,6.0,4.0,3.5
92,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,6.0,6.0,0.0,1.0,3.0,1235,1.0,4.0,1.0,4.0,1235,0,1235,1,0,2,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,0,8.0,0.0,98600,45,45.0,45,600,0.0,3,0,0,4.0,1.5,1.5,2.0,4.5,3.0,3.5
93,30,3.0,0.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,0.0,3.0,876,1.0,0.0,1.0,4.0,964,0,964,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,163500,88,88.0,3,713,1.0,2,0,44,6.0,0.5,0.5,2.0,2.5,2.5,2.5
94,190,0.0,3.0,0.0,0.0,17.0,1.0,4.0,3.0,1.0,8.0,8.0,3.0,0.0,2.0,1214,2.0,0.0,0.0,4.0,1260,0,2291,2,0,4,2,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,133900,97,107.0,9,1046,0.5,3,0,99,6.0,1.5,1.5,2.0,4.5,1.5,3.5
95,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,824,1.0,0.0,1.0,4.0,905,0,1786,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,204750,10,10.0,10,648,1.0,3,162,0,5.5,1.5,1.5,2.0,3.5,2.5,2.5
96,60,3.0,1.0,0.0,0.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,680,1.0,2.0,1.0,4.0,680,0,1470,2,1,3,1,3.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,480,8.0,4.0,185000,16,16.0,16,310,0.0,2,295,0,7.0,1.5,1.5,2.0,2.5,1.5,1.0
97,20,3.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1588,1.0,0.0,1.0,4.0,1588,0,1588,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,214000,7,7.0,7,1162,0.0,2,187,0,6.0,1.5,1.5,2.0,2.5,2.5,3.0
98,20,3.0,3.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,960,1.0,4.0,1.0,1.0,960,0,960,1,0,3,1,3.0,6.0,5.0,1.0,0.0,4.0,4.0,1.0,4.0,0,8.0,4.0,94750,42,42.0,42,520,1.0,2,120,0,4.5,1.5,0.5,2.0,4.5,3.0,3.5
99,30,3.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,0.0,3.0,458,1.0,1.0,0.0,4.0,835,0,835,1,0,2,1,3.0,6.0,5.0,2.0,2.0,1.0,4.0,2.0,4.0,400,0.0,0.0,83000,90,90.0,60,108,0.0,2,0,77,5.0,1.5,1.5,2.0,2.5,3.0,3.5
100,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,3.0,950,1.0,1.0,1.0,4.0,1225,0,1225,1,1,3,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,2.0,4.0,400,8.0,4.0,128950,51,30.0,51,569,1.0,2,352,0,4.5,1.5,1.5,2.0,2.5,3.0,3.5
101,20,3.0,0.0,0.0,4.0,14.0,0.0,2.0,1.0,1.0,9.0,10.0,1.0,2.0,2.0,1610,1.0,2.0,1.0,4.0,1610,0,1610,2,0,3,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,205000,33,33.0,9,1200,1.0,2,236,0,6.5,1.5,1.5,2.0,2.5,3.0,3.5
102,60,3.0,3.0,0.0,4.0,20.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,741,1.0,4.0,1.0,4.0,977,0,1732,2,1,3,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,178000,25,25.0,25,0,0.0,3,238,0,5.5,1.5,1.5,2.0,5.0,2.5,3.0
103,90,3.0,3.0,0.0,4.0,20.0,2.0,2.0,1.0,1.0,6.0,6.0,3.0,3.0,4.0,0,1.0,4.0,1.0,4.0,1535,0,1535,2,0,4,2,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,2.0,118964,30,30.0,30,0,0.0,2,0,0,5.0,1.5,0.0,2.0,6.0,4.0,2.0
104,20,3.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,1226,1.0,0.0,1.0,4.0,1226,0,1226,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,198900,1,1.0,1,0,0.0,2,36,0,6.0,1.5,1.5,2.0,5.0,2.5,3.5
105,50,4.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,11.0,12.0,1.0,2.0,3.0,1040,1.0,0.0,1.0,1.0,1226,0,1818,1,1,4,1,3.0,6.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,169500,76,56.0,57,224,0.0,2,0,184,5.5,1.5,1.5,2.0,4.0,3.0,2.0
106,60,1.0,3.0,0.0,4.0,21.0,0.0,5.0,3.0,1.0,12.0,13.0,1.0,2.0,3.0,1053,1.0,0.0,1.0,4.0,1053,0,1992,2,1,3,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,250000,5,5.0,4,0,0.0,5,185,0,6.5,1.5,1.5,2.0,5.0,1.5,3.0
107,30,4.0,3.0,0.0,4.0,17.0,0.0,2.0,4.0,1.0,12.0,13.0,3.0,0.0,3.0,641,1.0,2.0,1.0,4.0,1047,0,1047,1,0,2,1,3.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,4.0,450,8.0,4.0,100000,122,53.0,12,0,0.0,3,0,0,5.5,0.5,1.5,2.0,5.0,2.0,3.5
108,20,4.0,3.0,0.0,4.0,17.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,1.0,3.0,789,1.0,0.0,1.0,4.0,789,0,789,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,5.0,115000,60,60.0,58,273,0.0,2,0,0,5.0,1.5,1.5,2.0,0.5,3.0,3.5
109,50,4.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,793,2.0,4.0,0.0,1.0,997,0,1517,2,0,3,1,1.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,4.0,115000,88,27.0,2,0,0.0,3,0,144,6.0,1.5,1.5,1.0,5.0,3.0,3.5
110,20,3.0,0.0,0.0,4.0,14.0,0.0,2.0,3.0,1.0,9.0,10.0,1.0,1.0,3.0,1844,1.0,0.0,1.0,4.0,1844,0,1844,2,0,3,1,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0,0.0,4.0,190000,33,33.0,33,705,0.0,3,122,0,6.0,1.5,1.5,2.0,3.0,2.5,3.5
111,50,3.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,994,1.0,2.0,1.0,4.0,1216,0,1855,2,0,4,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,136900,52,52.0,34,444,0.0,2,182,0,5.0,1.5,1.5,2.0,4.5,1.5,3.5
112,80,3.0,0.0,0.0,4.0,8.0,0.0,7.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,384,1.0,0.0,1.0,4.0,774,0,1430,2,1,3,1,3.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,180000,10,10.0,10,250,0.0,3,180,0,6.0,1.5,1.5,2.0,3.5,2.5,3.5
113,60,3.0,3.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,2.0,0.0,1264,1.0,0.0,1.0,4.0,1282,0,2696,2,1,4,1,0.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,383970,0,0.0,0,984,1.0,5,304,168,6.0,1.5,1.5,2.0,3.5,1.5,3.0
114,20,3.0,3.0,0.0,0.0,6.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,1.0,2.0,1809,1.0,4.0,1.0,4.0,2259,0,2259,2,0,3,1,2.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0,0.0,0.0,217000,54,54.0,54,904,1.0,3,286,192,5.5,1.5,0.0,2.0,2.0,2.5,2.5
115,70,3.0,0.0,0.0,4.0,6.0,0.0,5.0,2.0,1.0,13.0,14.0,3.0,1.0,3.0,1028,1.0,0.0,1.0,4.0,1436,0,2320,2,1,3,1,2.0,6.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,259500,62,62.0,5,924,1.0,5,224,0,7.0,1.5,2.0,2.0,1.5,3.0,3.5
116,160,1.0,3.0,0.0,0.0,21.0,4.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,3.0,729,1.0,2.0,1.0,4.0,729,0,1458,2,1,2,1,3.0,6.0,1.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,176000,8,8.0,8,419,0.0,2,32,0,5.5,1.0,1.5,2.0,3.5,2.5,3.5
117,20,3.0,3.0,0.0,4.0,19.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,1.0,3.0,1092,1.0,4.0,1.0,4.0,1092,0,1092,1,0,3,1,3.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,139000,47,47.0,47,840,0.5,2,20,144,5.0,1.5,1.5,2.0,2.0,3.0,3.5
118,20,3.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,1125,1.0,2.0,1.0,4.0,1125,0,1125,1,1,2,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,6.0,5.0,155000,1,0.0,0,0,0.0,2,144,0,5.0,1.5,1.5,2.0,5.0,2.5,3.5
119,60,3.0,3.0,0.0,0.0,20.0,0.0,5.0,3.0,1.0,9.0,10.0,3.0,2.0,2.0,1673,1.0,2.0,1.0,4.0,1699,0,3222,3,0,5,1,2.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,320000,20,20.0,20,1470,1.0,5,367,0,6.0,1.5,1.5,2.0,3.5,2.5,3.5
120,60,3.0,3.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,728,1.0,0.0,1.0,4.0,728,0,1456,2,1,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,163990,1,1.0,0,0,0.0,4,24,0,5.5,1.5,1.5,2.0,5.0,2.5,3.0
121,80,3.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,3.0,9.0,10.0,3.0,1.0,1.0,938,1.0,0.0,1.0,4.0,988,0,988,1,0,1,1,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,180000,37,37.0,37,938,1.0,2,130,130,5.5,1.5,2.0,2.0,2.5,3.0,3.5
122,50,4.0,3.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,732,1.0,2.0,1.0,4.0,772,0,1123,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,0,8.0,4.0,100000,68,28.0,57,0,0.0,0,0,140,4.5,1.5,1.5,2.0,5.0,3.0,3.5
123,20,3.0,3.0,0.0,0.0,12.0,0.0,2.0,3.0,1.0,8.0,8.0,1.0,1.0,3.0,1080,1.0,2.0,1.0,4.0,1080,0,1080,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,136000,50,50.0,50,570,0.0,1,0,130,6.5,1.5,1.5,2.0,3.0,3.0,2.5
124,120,3.0,3.0,0.0,4.0,20.0,4.0,2.0,1.0,1.0,9.0,10.0,3.0,2.0,3.0,1199,1.0,0.0,1.0,4.0,1199,0,1199,2,0,2,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,153900,15,15.0,15,300,0.0,2,63,0,5.5,1.5,1.5,2.0,3.5,2.5,3.0
125,20,3.0,0.0,0.0,1.0,14.0,0.0,2.0,1.0,1.0,6.0,6.0,3.0,1.0,3.0,1362,1.0,4.0,1.0,4.0,1586,0,1586,2,0,3,1,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,181000,30,30.0,11,0,0.0,3,192,0,5.5,1.5,1.5,2.0,5.0,1.0,2.5
126,190,4.0,3.0,0.0,4.0,9.0,1.0,0.0,1.0,1.0,13.0,14.0,3.0,1.0,0.0,520,1.0,2.0,0.0,4.0,520,234,754,1,0,2,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,4.0,84500,71,26.0,24,490,1.0,2,53,0,7.0,1.5,1.5,2.0,3.5,3.0,2.0
127,120,3.0,0.0,0.0,4.0,13.0,4.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,3.0,1078,1.0,4.0,1.0,4.0,958,0,958,2,0,2,1,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,128000,31,30.0,31,120,0.0,2,205,0,5.5,1.5,1.5,2.0,2.5,2.5,3.5
128,45,4.0,0.0,0.0,4.0,17.0,0.0,1.0,1.0,1.0,14.0,14.0,3.0,0.0,3.0,672,1.0,0.0,1.0,4.0,840,0,840,1,0,3,1,3.0,6.0,4.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,4.0,87000,77,27.0,57,116,0.0,1,0,0,6.0,1.5,0.0,1.5,4.0,3.0,2.5
129,60,3.0,3.0,0.0,4.0,12.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,1.0,3.0,660,1.0,4.0,1.0,4.0,660,0,1348,1,1,3,1,3.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,155000,40,40.0,40,512,0.0,2,296,0,5.5,1.5,1.5,3.0,3.0,3.0,3.5
130,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,9.0,10.0,1.0,1.0,3.0,1008,1.0,4.0,1.0,0.0,1053,0,1053,1,1,3,1,0.0,6.0,5.0,0.0,1.0,4.0,4.0,2.0,3.0,0,8.0,0.0,150000,48,8.0,15,595,0.5,2,80,180,6.0,1.5,1.5,2.0,2.5,3.0,3.5
131,60,3.0,3.0,0.0,0.0,12.0,0.0,5.0,1.0,1.0,8.0,8.0,1.0,1.0,3.0,924,1.0,0.0,1.0,4.0,1216,0,2157,2,1,4,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0,8.0,4.0,226000,40,40.0,40,445,0.0,3,171,0,6.5,1.5,1.5,2.0,4.5,3.0,3.5
132,60,3.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,992,1.0,0.0,1.0,4.0,1022,0,2054,2,1,3,1,2.0,6.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,244000,9,9.0,9,695,1.0,3,72,0,5.5,1.5,1.5,2.0,3.5,2.5,3.0
133,20,3.0,3.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,1063,1.0,2.0,1.0,4.0,1327,0,1327,1,0,3,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,150750,48,33.0,5,405,1.0,3,0,0,5.5,1.5,1.5,2.0,4.5,3.0,3.5
134,20,3.0,0.0,0.0,4.0,23.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,1267,1.0,0.0,1.0,4.0,1296,0,1296,2,0,2,1,2.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,220000,8,8.0,7,1005,1.0,3,217,0,6.5,1.5,1.5,2.0,3.5,1.5,3.0
135,20,3.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,3.0,1461,1.0,2.0,1.0,4.0,1721,0,1721,2,1,3,1,3.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0,8.0,4.0,180000,38,38.0,13,570,0.0,3,96,180,5.5,1.5,1.5,2.0,4.5,3.0,3.5
136,20,3.0,3.0,0.0,4.0,14.0,0.0,2.0,3.0,1.0,9.0,10.0,1.0,2.0,3.0,1304,1.0,2.0,1.0,4.0,1682,0,1682,2,0,3,1,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,174000,38,38.0,38,0,0.0,3,98,0,6.5,1.5,1.5,2.0,5.0,3.0,3.5
137,20,3.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,1.0,1.0,3.0,1214,1.0,4.0,1.0,4.0,1214,0,1214,2,0,3,1,3.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,143000,40,40.0,40,695,0.0,1,111,0,5.0,1.5,1.5,2.0,3.0,3.0,3.5
138,90,3.0,3.0,0.0,4.0,11.0,2.0,2.0,1.0,1.0,12.0,13.0,1.0,1.0,3.0,1907,1.0,2.0,1.0,4.0,1959,0,1959,3,0,5,2,3.0,6.0,5.0,0.0,2.0,4.0,4.0,2.0,4.0,0,8.0,3.0,171000,18,17.0,17,0,0.0,2,0,0,6.0,1.5,1.5,2.0,5.0,3.0,3.5
139,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,2.0,1004,1.0,0.0,1.0,4.0,1004,0,1852,2,1,3,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,0.0,0,8.0,4.0,230000,9,9.0,8,668,0.0,3,330,0,6.5,1.5,1.5,2.0,3.5,2.5,3.0
140,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,928,1.0,0.0,1.0,4.0,928,0,1764,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,2.0,0,8.0,4.0,231500,12,12.0,12,821,1.0,3,375,0,5.5,1.5,1.5,2.0,3.5,2.5,3.5
